timestamp,date,hour,day_of_week,day_type,is_weekend,is_event_day,attendance,event_end_hour,temperature_c,electricity_kwh,hour_sin,hour_cos,attendance_scaled,kwh_lag1,kwh_lag2
2025-01-02 04:00:00,2025-01-02,4,3,Weekday Non-Event,0,1,304,20,21.65,112.88,0.8660254037844386,0.5000000000000001,0.060787842431513694,108.23,107.32
2025-01-02 05:00:00,2025-01-02,5,3,Weekday Non-Event,0,1,304,20,20.56,107.6,0.9659258262890683,0.25881904510252074,0.060787842431513694,112.88,108.23
2025-01-02 06:00:00,2025-01-02,6,3,Weekday Non-Event,0,1,304,20,25.11,114.98,1.0,6.123233995736766e-17,0.060787842431513694,107.6,112.88
2025-01-02 07:00:00,2025-01-02,7,3,Weekday Non-Event,0,1,304,20,24.72,107.97,0.9659258262890683,-0.25881904510252063,0.060787842431513694,114.98,107.6
2025-01-02 08:00:00,2025-01-02,8,3,Weekday Non-Event,0,1,304,20,26.36,110.34,0.8660254037844387,-0.49999999999999983,0.060787842431513694,107.97,114.98
2025-01-02 09:00:00,2025-01-02,9,3,Weekday Non-Event,0,1,304,20,27.27,123.63,0.7071067811865476,-0.7071067811865475,0.060787842431513694,110.34,107.97
2025-01-02 10:00:00,2025-01-02,10,3,Weekday Non-Event,0,1,304,20,29.21,126.64,0.49999999999999994,-0.8660254037844387,0.060787842431513694,123.63,110.34
2025-01-02 11:00:00,2025-01-02,11,3,Weekday Non-Event,0,1,304,20,31.76,119.56,0.258819045102521,-0.9659258262890682,0.060787842431513694,126.64,123.63
2025-01-02 12:00:00,2025-01-02,12,3,Weekday Non-Event,0,1,304,20,31.97,128.04,1.2246467991473532e-16,-1.0,0.060787842431513694,119.56,126.64
2025-01-02 13:00:00,2025-01-02,13,3,Weekday Non-Event,0,1,304,20,33.19,123.12,-0.2588190451025208,-0.9659258262890683,0.060787842431513694,128.04,119.56
2025-01-02 14:00:00,2025-01-02,14,3,Weekday Non-Event,0,1,304,20,33.43,126.08,-0.4999999999999998,-0.8660254037844388,0.060787842431513694,123.12,128.04
2025-01-02 15:00:00,2025-01-02,15,3,Weekday Non-Event,0,1,304,20,34.38,133.94,-0.7071067811865471,-0.7071067811865479,0.060787842431513694,126.08,123.12
2025-01-02 16:00:00,2025-01-02,16,3,Weekday Non-Event,0,1,304,20,31.78,128.55,-0.8660254037844384,-0.5000000000000004,0.060787842431513694,133.94,126.08
2025-01-02 17:00:00,2025-01-02,17,3,Weekday Non-Event,0,1,304,20,29.47,126.41,-0.9659258262890683,-0.25881904510252063,0.060787842431513694,128.55,133.94
2025-01-02 18:00:00,2025-01-02,18,3,Weekday Non-Event,0,1,304,20,31.28,133.61,-1.0,-1.8369701987210297e-16,0.060787842431513694,126.41,128.55
2025-01-02 19:00:00,2025-01-02,19,3,Weekday Non-Event,0,1,304,20,28.16,112.85,-0.9659258262890684,0.2588190451025203,0.060787842431513694,133.61,126.41
2025-01-02 20:00:00,2025-01-02,20,3,Weekday Non-Event,0,1,304,20,28.34,122.05,-0.8660254037844386,0.5000000000000001,0.060787842431513694,112.85,133.61
2025-01-02 21:00:00,2025-01-02,21,3,Weekday Non-Event,0,1,304,20,25.91,116.91,-0.7071067811865477,0.7071067811865474,0.060787842431513694,122.05,112.85
2025-01-02 22:00:00,2025-01-02,22,3,Weekday Non-Event,0,1,304,20,23.84,114.86,-0.5000000000000004,0.8660254037844384,0.060787842431513694,116.91,122.05
2025-01-02 23:00:00,2025-01-02,23,3,Weekday Non-Event,0,1,304,20,23.18,102.27,-0.25881904510252157,0.9659258262890681,0.060787842431513694,114.86,116.91
2025-01-03 00:00:00,2025-01-03,0,4,Weekday Non-Event,0,1,220,19,24.15,111.82,0.0,1.0,0.04399120175964807,102.27,114.86
2025-01-03 01:00:00,2025-01-03,1,4,Weekday Non-Event,0,1,220,19,23.7,108.91,0.25881904510252074,0.9659258262890683,0.04399120175964807,111.82,102.27
2025-01-03 02:00:00,2025-01-03,2,4,Weekday Non-Event,0,1,220,19,21.08,113.2,0.49999999999999994,0.8660254037844387,0.04399120175964807,108.91,111.82
2025-01-03 03:00:00,2025-01-03,3,4,Weekday Non-Event,0,1,220,19,21.4,111.32,0.7071067811865475,0.7071067811865476,0.04399120175964807,113.2,108.91
2025-01-03 04:00:00,2025-01-03,4,4,Weekday Non-Event,0,1,220,19,23.1,108.08,0.8660254037844386,0.5000000000000001,0.04399120175964807,111.32,113.2
2025-01-03 05:00:00,2025-01-03,5,4,Weekday Non-Event,0,1,220,19,21.74,112.82,0.9659258262890683,0.25881904510252074,0.04399120175964807,108.08,111.32
2025-01-03 06:00:00,2025-01-03,6,4,Weekday Non-Event,0,1,220,19,24.4,115.88,1.0,6.123233995736766e-17,0.04399120175964807,112.82,108.08
2025-01-03 07:00:00,2025-01-03,7,4,Weekday Non-Event,0,1,220,19,25.42,109.33,0.9659258262890683,-0.25881904510252063,0.04399120175964807,115.88,112.82
2025-01-03 08:00:00,2025-01-03,8,4,Weekday Non-Event,0,1,220,19,27.38,112.48,0.8660254037844387,-0.49999999999999983,0.04399120175964807,109.33,115.88
2025-01-03 09:00:00,2025-01-03,9,4,Weekday Non-Event,0,1,220,19,27.55,107.51,0.7071067811865476,-0.7071067811865475,0.04399120175964807,112.48,109.33
2025-01-03 10:00:00,2025-01-03,10,4,Weekday Non-Event,0,1,220,19,28.09,113.67,0.49999999999999994,-0.8660254037844387,0.04399120175964807,107.51,112.48
2025-01-03 11:00:00,2025-01-03,11,4,Weekday Non-Event,0,1,220,19,28.76,116.0,0.258819045102521,-0.9659258262890682,0.04399120175964807,113.67,107.51
2025-01-03 12:00:00,2025-01-03,12,4,Weekday Non-Event,0,1,220,19,30.86,121.98,1.2246467991473532e-16,-1.0,0.04399120175964807,116.0,113.67
2025-01-03 13:00:00,2025-01-03,13,4,Weekday Non-Event,0,1,220,19,32.25,118.13,-0.2588190451025208,-0.9659258262890683,0.04399120175964807,121.98,116.0
2025-01-03 14:00:00,2025-01-03,14,4,Weekday Non-Event,0,1,220,19,32.65,120.65,-0.4999999999999998,-0.8660254037844388,0.04399120175964807,118.13,121.98
2025-01-03 15:00:00,2025-01-03,15,4,Weekday Non-Event,0,1,220,19,35.12,119.32,-0.7071067811865471,-0.7071067811865479,0.04399120175964807,120.65,118.13
2025-01-03 16:00:00,2025-01-03,16,4,Weekday Non-Event,0,1,220,19,33.52,124.86,-0.8660254037844384,-0.5000000000000004,0.04399120175964807,119.32,120.65
2025-01-03 17:00:00,2025-01-03,17,4,Weekday Non-Event,0,1,220,19,30.09,123.04,-0.9659258262890683,-0.25881904510252063,0.04399120175964807,124.86,119.32
2025-01-03 18:00:00,2025-01-03,18,4,Weekday Non-Event,0,1,220,19,30.42,123.22,-1.0,-1.8369701987210297e-16,0.04399120175964807,123.04,124.86
2025-01-03 19:00:00,2025-01-03,19,4,Weekday Non-Event,0,1,220,19,28.06,123.18,-0.9659258262890684,0.2588190451025203,0.04399120175964807,123.22,123.04
2025-01-03 20:00:00,2025-01-03,20,4,Weekday Non-Event,0,1,220,19,26.66,111.06,-0.8660254037844386,0.5000000000000001,0.04399120175964807,123.18,123.22
2025-01-03 21:00:00,2025-01-03,21,4,Weekday Non-Event,0,1,220,19,25.67,112.94,-0.7071067811865477,0.7071067811865474,0.04399120175964807,111.06,123.18
2025-01-03 22:00:00,2025-01-03,22,4,Weekday Non-Event,0,1,220,19,24.74,112.09,-0.5000000000000004,0.8660254037844384,0.04399120175964807,112.94,111.06
2025-01-03 23:00:00,2025-01-03,23,4,Weekday Non-Event,0,1,220,19,22.35,108.4,-0.25881904510252157,0.9659258262890681,0.04399120175964807,112.09,112.94
2025-01-04 00:00:00,2025-01-04,0,5,Weekend Non-Event,1,1,477,21,23.08,127.07,0.0,1.0,0.09538092381523695,108.4,112.09
2025-01-04 01:00:00,2025-01-04,1,5,Weekend Non-Event,1,1,477,21,19.83,128.6,0.25881904510252074,0.9659258262890683,0.09538092381523695,127.07,108.4
2025-01-04 02:00:00,2025-01-04,2,5,Weekend Non-Event,1,1,477,21,21.01,125.27,0.49999999999999994,0.8660254037844387,0.09538092381523695,128.6,127.07
2025-01-04 03:00:00,2025-01-04,3,5,Weekend Non-Event,1,1,477,21,24.32,117.48,0.7071067811865475,0.7071067811865476,0.09538092381523695,125.27,128.6
2025-01-04 04:00:00,2025-01-04,4,5,Weekend Non-Event,1,1,477,21,22.07,123.78,0.8660254037844386,0.5000000000000001,0.09538092381523695,117.48,125.27
2025-01-04 05:00:00,2025-01-04,5,5,Weekend Non-Event,1,1,477,21,24.48,125.76,0.9659258262890683,0.25881904510252074,0.09538092381523695,123.78,117.48
2025-01-04 06:00:00,2025-01-04,6,5,Weekend Non-Event,1,1,477,21,24.11,118.19,1.0,6.123233995736766e-17,0.09538092381523695,125.76,123.78
2025-01-04 07:00:00,2025-01-04,7,5,Weekend Non-Event,1,1,477,21,26.14,128.3,0.9659258262890683,-0.25881904510252063,0.09538092381523695,118.19,125.76
2025-01-04 08:00:00,2025-01-04,8,5,Weekend Non-Event,1,1,477,21,26.93,123.96,0.8660254037844387,-0.49999999999999983,0.09538092381523695,128.3,118.19
2025-01-04 09:00:00,2025-01-04,9,5,Weekend Non-Event,1,1,477,21,28.35,126.65,0.7071067811865476,-0.7071067811865475,0.09538092381523695,123.96,128.3
2025-01-04 10:00:00,2025-01-04,10,5,Weekend Non-Event,1,1,477,21,29.06,136.62,0.49999999999999994,-0.8660254037844387,0.09538092381523695,126.65,123.96
2025-01-04 11:00:00,2025-01-04,11,5,Weekend Non-Event,1,1,477,21,31.76,137.85,0.258819045102521,-0.9659258262890682,0.09538092381523695,136.62,126.65
2025-01-04 12:00:00,2025-01-04,12,5,Weekend Non-Event,1,1,477,21,31.17,135.1,1.2246467991473532e-16,-1.0,0.09538092381523695,137.85,136.62
2025-01-04 13:00:00,2025-01-04,13,5,Weekend Non-Event,1,1,477,21,33.59,138.23,-0.2588190451025208,-0.9659258262890683,0.09538092381523695,135.1,137.85
2025-01-04 14:00:00,2025-01-04,14,5,Weekend Non-Event,1,1,477,21,34.3,135.46,-0.4999999999999998,-0.8660254037844388,0.09538092381523695,138.23,135.1
2025-01-04 15:00:00,2025-01-04,15,5,Weekend Non-Event,1,1,477,21,33.24,141.15,-0.7071067811865471,-0.7071067811865479,0.09538092381523695,135.46,138.23
2025-01-04 16:00:00,2025-01-04,16,5,Weekend Non-Event,1,1,477,21,31.85,136.63,-0.8660254037844384,-0.5000000000000004,0.09538092381523695,141.15,135.46
2025-01-04 17:00:00,2025-01-04,17,5,Weekend Non-Event,1,1,477,21,31.79,137.63,-0.9659258262890683,-0.25881904510252063,0.09538092381523695,136.63,141.15
2025-01-04 18:00:00,2025-01-04,18,5,Weekend Non-Event,1,1,477,21,29.63,136.64,-1.0,-1.8369701987210297e-16,0.09538092381523695,137.63,136.63
2025-01-04 19:00:00,2025-01-04,19,5,Weekend Non-Event,1,1,477,21,29.68,121.46,-0.9659258262890684,0.2588190451025203,0.09538092381523695,136.64,137.63
2025-01-04 20:00:00,2025-01-04,20,5,Weekend Non-Event,1,1,477,21,24.8,118.38,-0.8660254037844386,0.5000000000000001,0.09538092381523695,121.46,136.64
2025-01-04 21:00:00,2025-01-04,21,5,Weekend Non-Event,1,1,477,21,25.04,128.41,-0.7071067811865477,0.7071067811865474,0.09538092381523695,118.38,121.46
2025-01-04 22:00:00,2025-01-04,22,5,Weekend Non-Event,1,1,477,21,21.61,132.49,-0.5000000000000004,0.8660254037844384,0.09538092381523695,128.41,118.38
2025-01-04 23:00:00,2025-01-04,23,5,Weekend Non-Event,1,1,477,21,20.96,119.05,-0.25881904510252157,0.9659258262890681,0.09538092381523695,132.49,128.41
2025-01-05 00:00:00,2025-01-05,0,6,Weekend Event,1,1,950,23,23.44,159.03,0.0,1.0,0.1899620075984803,119.05,132.49
2025-01-05 01:00:00,2025-01-05,1,6,Weekend Event,1,1,950,23,22.28,145.26,0.25881904510252074,0.9659258262890683,0.1899620075984803,159.03,119.05
2025-01-05 02:00:00,2025-01-05,2,6,Weekend Event,1,1,950,23,20.14,136.5,0.49999999999999994,0.8660254037844387,0.1899620075984803,145.26,159.03
2025-01-05 03:00:00,2025-01-05,3,6,Weekend Event,1,1,950,23,19.4,116.06,0.7071067811865475,0.7071067811865476,0.1899620075984803,136.5,145.26
2025-01-05 04:00:00,2025-01-05,4,6,Weekend Event,1,1,950,23,18.25,120.71,0.8660254037844386,0.5000000000000001,0.1899620075984803,116.06,136.5
2025-01-05 05:00:00,2025-01-05,5,6,Weekend Event,1,1,950,23,22.11,132.86,0.9659258262890683,0.25881904510252074,0.1899620075984803,120.71,116.06
2025-01-05 06:00:00,2025-01-05,6,6,Weekend Event,1,1,950,23,26.9,137.4,1.0,6.123233995736766e-17,0.1899620075984803,132.86,120.71
2025-01-05 07:00:00,2025-01-05,7,6,Weekend Event,1,1,950,23,25.97,132.92,0.9659258262890683,-0.25881904510252063,0.1899620075984803,137.4,132.86
2025-01-05 08:00:00,2025-01-05,8,6,Weekend Event,1,1,950,23,26.33,130.0,0.8660254037844387,-0.49999999999999983,0.1899620075984803,132.92,137.4
2025-01-05 09:00:00,2025-01-05,9,6,Weekend Event,1,1,950,23,29.11,141.04,0.7071067811865476,-0.7071067811865475,0.1899620075984803,130.0,132.92
2025-01-05 10:00:00,2025-01-05,10,6,Weekend Event,1,1,950,23,28.13,148.78,0.49999999999999994,-0.8660254037844387,0.1899620075984803,141.04,130.0
2025-01-05 11:00:00,2025-01-05,11,6,Weekend Event,1,1,950,23,30.89,146.88,0.258819045102521,-0.9659258262890682,0.1899620075984803,148.78,141.04
2025-01-05 12:00:00,2025-01-05,12,6,Weekend Event,1,1,950,23,32.32,151.76,1.2246467991473532e-16,-1.0,0.1899620075984803,146.88,148.78
2025-01-05 13:00:00,2025-01-05,13,6,Weekend Event,1,1,950,23,32.69,146.13,-0.2588190451025208,-0.9659258262890683,0.1899620075984803,151.76,146.88
2025-01-05 14:00:00,2025-01-05,14,6,Weekend Event,1,1,950,23,33.95,149.56,-0.4999999999999998,-0.8660254037844388,0.1899620075984803,146.13,151.76
2025-01-05 15:00:00,2025-01-05,15,6,Weekend Event,1,1,950,23,33.21,150.58,-0.7071067811865471,-0.7071067811865479,0.1899620075984803,149.56,146.13
2025-01-05 16:00:00,2025-01-05,16,6,Weekend Event,1,1,950,23,33.0,150.8,-0.8660254037844384,-0.5000000000000004,0.1899620075984803,150.58,149.56
2025-01-05 17:00:00,2025-01-05,17,6,Weekend Event,1,1,950,23,30.42,149.71,-0.9659258262890683,-0.25881904510252063,0.1899620075984803,150.8,150.58
2025-01-05 18:00:00,2025-01-05,18,6,Weekend Event,1,1,950,23,31.08,144.94,-1.0,-1.8369701987210297e-16,0.1899620075984803,149.71,150.8
2025-01-05 19:00:00,2025-01-05,19,6,Weekend Event,1,1,950,23,30.51,125.36,-0.9659258262890684,0.2588190451025203,0.1899620075984803,144.94,149.71
2025-01-05 20:00:00,2025-01-05,20,6,Weekend Event,1,1,950,23,25.84,135.99,-0.8660254037844386,0.5000000000000001,0.1899620075984803,125.36,144.94
2025-01-05 21:00:00,2025-01-05,21,6,Weekend Event,1,1,950,23,24.38,139.0,-0.7071067811865477,0.7071067811865474,0.1899620075984803,135.99,125.36
2025-01-05 22:00:00,2025-01-05,22,6,Weekend Event,1,1,950,23,25.6,129.89,-0.5000000000000004,0.8660254037844384,0.1899620075984803,139.0,135.99
2025-01-05 23:00:00,2025-01-05,23,6,Weekend Event,1,1,950,23,22.53,150.93,-0.25881904510252157,0.9659258262890681,0.1899620075984803,129.89,139.0
2025-01-06 00:00:00,2025-01-06,0,0,Tournament,0,1,2544,23,23.49,215.12,0.0,1.0,0.5086982603479304,150.93,129.89
2025-01-06 01:00:00,2025-01-06,1,0,Tournament,0,1,2544,23,20.67,181.72,0.25881904510252074,0.9659258262890683,0.5086982603479304,215.12,150.93
2025-01-06 02:00:00,2025-01-06,2,0,Tournament,0,1,2544,23,22.75,166.36,0.49999999999999994,0.8660254037844387,0.5086982603479304,181.72,215.12
2025-01-06 03:00:00,2025-01-06,3,0,Tournament,0,1,2544,23,21.36,123.56,0.7071067811865475,0.7071067811865476,0.5086982603479304,166.36,181.72
2025-01-06 04:00:00,2025-01-06,4,0,Tournament,0,1,2544,23,22.11,129.68,0.8660254037844386,0.5000000000000001,0.5086982603479304,123.56,166.36
2025-01-06 05:00:00,2025-01-06,5,0,Tournament,0,1,2544,23,24.64,133.55,0.9659258262890683,0.25881904510252074,0.5086982603479304,129.68,123.56
2025-01-06 06:00:00,2025-01-06,6,0,Tournament,0,1,2544,23,23.57,135.93,1.0,6.123233995736766e-17,0.5086982603479304,133.55,129.68
2025-01-06 07:00:00,2025-01-06,7,0,Tournament,0,1,2544,23,24.32,130.57,0.9659258262890683,-0.25881904510252063,0.5086982603479304,135.93,133.55
2025-01-06 08:00:00,2025-01-06,8,0,Tournament,0,1,2544,23,26.46,126.39,0.8660254037844387,-0.49999999999999983,0.5086982603479304,130.57,135.93
2025-01-06 09:00:00,2025-01-06,9,0,Tournament,0,1,2544,23,29.1,180.54,0.7071067811865476,-0.7071067811865475,0.5086982603479304,126.39,130.57
2025-01-06 10:00:00,2025-01-06,10,0,Tournament,0,1,2544,23,28.12,182.18,0.49999999999999994,-0.8660254037844387,0.5086982603479304,180.54,126.39
2025-01-06 11:00:00,2025-01-06,11,0,Tournament,0,1,2544,23,32.01,179.65,0.258819045102521,-0.9659258262890682,0.5086982603479304,182.18,180.54
2025-01-06 12:00:00,2025-01-06,12,0,Tournament,0,1,2544,23,31.55,181.67,1.2246467991473532e-16,-1.0,0.5086982603479304,179.65,182.18
2025-01-06 13:00:00,2025-01-06,13,0,Tournament,0,1,2544,23,34.17,179.63,-0.2588190451025208,-0.9659258262890683,0.5086982603479304,181.67,179.65
2025-01-06 14:00:00,2025-01-06,14,0,Tournament,0,1,2544,23,30.13,174.14,-0.4999999999999998,-0.8660254037844388,0.5086982603479304,179.63,181.67
2025-01-06 15:00:00,2025-01-06,15,0,Tournament,0,1,2544,23,31.85,185.05,-0.7071067811865471,-0.7071067811865479,0.5086982603479304,174.14,179.63
2025-01-06 16:00:00,2025-01-06,16,0,Tournament,0,1,2544,23,30.17,180.34,-0.8660254037844384,-0.5000000000000004,0.5086982603479304,185.05,174.14
2025-01-06 17:00:00,2025-01-06,17,0,Tournament,0,1,2544,23,30.25,180.93,-0.9659258262890683,-0.25881904510252063,0.5086982603479304,180.34,185.05
2025-01-06 18:00:00,2025-01-06,18,0,Tournament,0,1,2544,23,30.3,186.03,-1.0,-1.8369701987210297e-16,0.5086982603479304,180.93,180.34
2025-01-06 19:00:00,2025-01-06,19,0,Tournament,0,1,2544,23,28.34,130.63,-0.9659258262890684,0.2588190451025203,0.5086982603479304,186.03,180.93
2025-01-06 20:00:00,2025-01-06,20,0,Tournament,0,1,2544,23,26.7,131.66,-0.8660254037844386,0.5000000000000001,0.5086982603479304,130.63,186.03
2025-01-06 21:00:00,2025-01-06,21,0,Tournament,0,1,2544,23,25.26,133.92,-0.7071067811865477,0.7071067811865474,0.5086982603479304,131.66,130.63
2025-01-06 22:00:00,2025-01-06,22,0,Tournament,0,1,2544,23,24.24,129.4,-0.5000000000000004,0.8660254037844384,0.5086982603479304,133.92,131.66
2025-01-06 23:00:00,2025-01-06,23,0,Tournament,0,1,2544,23,21.55,221.16,-0.25881904510252157,0.9659258262890681,0.5086982603479304,129.4,133.92
2025-01-07 00:00:00,2025-01-07,0,1,Weekday Non-Event,0,1,319,19,22.65,111.8,0.0,1.0,0.0637872425514897,221.16,129.4
2025-01-07 01:00:00,2025-01-07,1,1,Weekday Non-Event,0,1,319,19,22.0,106.0,0.25881904510252074,0.9659258262890683,0.0637872425514897,111.8,221.16
2025-01-07 02:00:00,2025-01-07,2,1,Weekday Non-Event,0,1,319,19,21.46,110.8,0.49999999999999994,0.8660254037844387,0.0637872425514897,106.0,111.8
2025-01-07 03:00:00,2025-01-07,3,1,Weekday Non-Event,0,1,319,19,21.87,111.7,0.7071067811865475,0.7071067811865476,0.0637872425514897,110.8,106.0
2025-01-07 04:00:00,2025-01-07,4,1,Weekday Non-Event,0,1,319,19,22.16,115.78,0.8660254037844386,0.5000000000000001,0.0637872425514897,111.7,110.8
2025-01-07 05:00:00,2025-01-07,5,1,Weekday Non-Event,0,1,319,19,25.2,115.8,0.9659258262890683,0.25881904510252074,0.0637872425514897,115.78,111.7
2025-01-07 06:00:00,2025-01-07,6,1,Weekday Non-Event,0,1,319,19,23.9,114.97,1.0,6.123233995736766e-17,0.0637872425514897,115.8,115.78
2025-01-07 07:00:00,2025-01-07,7,1,Weekday Non-Event,0,1,319,19,25.08,115.33,0.9659258262890683,-0.25881904510252063,0.0637872425514897,114.97,115.8
2025-01-07 08:00:00,2025-01-07,8,1,Weekday Non-Event,0,1,319,19,26.1,113.7,0.8660254037844387,-0.49999999999999983,0.0637872425514897,115.33,114.97
2025-01-07 09:00:00,2025-01-07,9,1,Weekday Non-Event,0,1,319,19,27.31,117.28,0.7071067811865476,-0.7071067811865475,0.0637872425514897,113.7,115.33
2025-01-07 10:00:00,2025-01-07,10,1,Weekday Non-Event,0,1,319,19,28.51,123.38,0.49999999999999994,-0.8660254037844387,0.0637872425514897,117.28,113.7
2025-01-07 11:00:00,2025-01-07,11,1,Weekday Non-Event,0,1,319,19,30.18,121.77,0.258819045102521,-0.9659258262890682,0.0637872425514897,123.38,117.28
2025-01-07 12:00:00,2025-01-07,12,1,Weekday Non-Event,0,1,319,19,32.11,133.63,1.2246467991473532e-16,-1.0,0.0637872425514897,121.77,123.38
2025-01-07 13:00:00,2025-01-07,13,1,Weekday Non-Event,0,1,319,19,33.2,132.87,-0.2588190451025208,-0.9659258262890683,0.0637872425514897,133.63,121.77
2025-01-07 14:00:00,2025-01-07,14,1,Weekday Non-Event,0,1,319,19,33.06,129.2,-0.4999999999999998,-0.8660254037844388,0.0637872425514897,132.87,133.63
2025-01-07 15:00:00,2025-01-07,15,1,Weekday Non-Event,0,1,319,19,31.88,126.86,-0.7071067811865471,-0.7071067811865479,0.0637872425514897,129.2,132.87
2025-01-07 16:00:00,2025-01-07,16,1,Weekday Non-Event,0,1,319,19,33.28,125.79,-0.8660254037844384,-0.5000000000000004,0.0637872425514897,126.86,129.2
2025-01-07 17:00:00,2025-01-07,17,1,Weekday Non-Event,0,1,319,19,32.13,118.89,-0.9659258262890683,-0.25881904510252063,0.0637872425514897,125.79,126.86
2025-01-07 18:00:00,2025-01-07,18,1,Weekday Non-Event,0,1,319,19,29.81,122.03,-1.0,-1.8369701987210297e-16,0.0637872425514897,118.89,125.79
2025-01-07 19:00:00,2025-01-07,19,1,Weekday Non-Event,0,1,319,19,27.77,127.62,-0.9659258262890684,0.2588190451025203,0.0637872425514897,122.03,118.89
